Class,H_len,H_upp_len,H_dot,H_com,H_lt,CC_exists,S_len,S_upp_len,S_emoji_has,S_lit_has,S_percent_has,S_dollar_has,S_euro_has,S_excl_has,S_dot_has,S_bold_has,S_quote_count,S_dot_count,S_dash_count,S_excl_count,Time_minutes_past,B_len,B_upp_len,B_emoji_has,B_lit_has,B_percent_has,B_dollar_has,B_euro_has,B_excl_has,B_dot_has,B_bold_has,B_quote_count,B_dot_count,B_dash_count,B_excl_count,B_subscribe_has,B_https_has,B_html_has,B_tag_len
1,44,0.07,0,1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,24253,0,0,0,1,0,0,1,1,0,2.46,0.39,2.4,0.09,1,1,1,0.99
1,38,0.05,0,1,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,1,12.48,8572,0,1,0,1,0,0,1,1,0,3.1,0.56,1.06,0.22,1,1,1,1.7
1,39,0.05,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,3,0,0,12.75,18784,0,0,0,1,0,0,1,1,0,2.19,0.47,3.47,0.5,1,1,1,1.39
1,19,0.05,0,0,1,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,7.58,42783,0,0,1,1,0,0,1,1,0,1.67,0.23,3.83,0.14,0,0,1,0.75
1,32,0.03,0,1,0,0,66,0,0,0,0,0,1,0,1,0,0,3,0,0,1.53,208682,0,0,0,1,0,1,1,1,0,1.25,0.3,2.44,0.21,1,1,1,0.63
1,51,0.06,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,21.23,16297,0,0,1,1,0,0,1,1,0,0.5,0.91,1.09,0.01,0,1,0,1.01
1,34,0.35,1,0,1,0,33,0,0,1,0,0,0,1,0,0,0,0,0,1,0.47,51391,0,0,1,1,0,0,1,1,0,4.35,0.34,2.14,0.5,1,1,1,1.73
1,39,0.05,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,26.13,17937,0,0,0,1,0,0,1,1,0,2.13,0.34,3.43,0.52,1,1,1,1.14
1,29,0.03,1,1,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,1,18.15,36838,0,0,0,1,1,0,1,1,0,1.85,0.59,2.39,0.43,1,1,1,1.1
1,39,0.05,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27,51707,0,0,0,1,0,0,1,1,0,2.2,0.77,1.81,0.09,1,1,1,0.76
1,34,0.35,1,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.48,43473,0,0,1,1,0,0,1,1,0,4.28,0.35,2.09,0.48,1,1,1,1.69
1,39,0.05,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,13700,0,0,0,1,0,0,1,1,0,2.42,0.36,3.85,0.69,1,1,1,1.31
1,29,0.03,1,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58,38139,0,1,0,1,0,0,1,1,0,1.87,0.62,2.56,0.52,1,1,1,1.2
1,24,0.0,0,1,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,1,17.17,4335,0,0,0,1,0,0,1,1,0,3.32,0.76,1.36,0.02,0,1,1,1.36
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.67,66028,0,0,1,1,0,0,1,1,0,4.16,0.36,1.33,0.39,1,1,1,1.47
1,38,0.03,0,0,1,0,41,0,1,1,0,0,0,1,0,0,0,0,0,1,15.13,112252,0,1,1,1,0,1,1,1,0,4.59,0.27,2.79,0.47,1,1,1,2.16
1,39,0.05,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,19.62,23391,0,0,0,1,0,0,1,1,0,2.38,0.22,4.52,0.4,1,1,1,1.74
1,39,0.05,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,15759,0,0,0,1,0,0,1,1,0,2.3,0.36,3.71,0.6,1,1,1,1.28
1,39,0.05,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33,16249,0,0,0,1,0,0,1,1,0,2.24,0.36,3.53,0.58,1,1,1,1.26
1,29,0.03,1,1,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,14.85,46678,0,0,0,1,0,0,1,1,0,1.79,0.6,2.72,0.65,1,1,1,1.27
1,35,0.03,0,1,0,0,24,0,0,0,0,0,0,1,1,0,0,1,0,1,9.67,12914,0,0,0,1,1,0,1,1,0,1.86,0.48,2.12,0.22,0,1,1,1.21
1,39,0.05,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,21.18,15750,0,0,0,1,0,0,1,1,0,2.3,0.36,3.64,0.61,1,1,1,1.28
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.63,60354,0,0,1,1,0,0,1,1,0,4.12,0.37,1.34,0.4,1,1,1,1.47
1,32,0.03,0,1,0,0,63,0,0,0,0,0,1,0,1,0,0,1,1,0,14.78,209993,0,0,0,1,0,1,1,1,0,1.24,0.3,2.51,0.21,1,1,1,0.62
1,39,0.05,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26.68,15272,0,0,0,1,0,0,1,1,0,2.29,0.36,3.63,0.62,1,1,1,1.24
1,29,0.03,1,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0.53,33861,0,1,0,1,0,0,1,1,0,1.93,0.6,2.45,0.45,1,1,1,1.19
1,32,0.03,0,1,0,0,43,0,0,0,0,0,1,0,1,0,0,1,0,0,19.33,217092,0,0,0,1,0,1,1,1,0,1.28,0.3,2.51,0.21,1,1,1,0.65
1,25,0.08,0,0,1,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,7.37,22756,0,1,1,1,0,0,1,1,0,3.14,0.4,2.97,0.19,0,1,1,1.36
1,30,0.03,0,1,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,8.63,8267,0,0,1,1,0,0,1,1,0,1.52,0.83,1.46,0.18,0,1,1,2.2
1,46,0.04,0,1,0,0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,8.57,58900,0,0,1,1,0,1,1,1,0,1.6,0.48,3.24,0.13,0,1,1,1.13
1,26,0.08,0,0,1,0,51,0,1,1,0,0,0,0,1,0,0,1,0,0,1.13,25424,0,1,1,1,0,0,1,1,0,2.56,0.63,2.88,0.17,0,1,1,1.28
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.68,65945,0,0,1,1,0,0,1,1,0,4.17,0.36,1.33,0.39,1,1,1,1.47
1,45,0.04,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,23.85,25869,0,0,0,1,0,0,1,1,0,2.5,0.41,2.53,0.09,1,1,1,1.01
1,34,0.35,1,0,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,1.2,73888,0,0,1,1,0,0,1,1,0,4.38,0.31,2.41,0.46,1,1,1,1.86
1,38,0.03,0,0,1,0,52,0,1,1,0,0,0,1,0,0,0,0,0,2,1.12,113692,0,1,1,1,0,1,1,1,0,4.56,0.28,2.78,0.47,1,1,1,2.17
1,55,0.05,0,1,0,0,48,0,1,1,0,0,0,0,1,0,0,1,0,0,12.52,40823,0,0,1,1,0,0,1,1,0,0.71,0.78,1.84,0.55,0,1,0,1.32
1,50,0.06,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,16.78,79380,0,0,0,1,0,0,1,1,0,3.66,0.81,1.77,0.34,0,1,1,1.7
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.72,60723,0,0,1,1,0,0,1,1,0,4.13,0.37,1.35,0.4,1,1,1,1.48
1,32,0.03,0,1,0,0,63,0,0,0,0,0,1,0,1,0,0,1,0,0,12.52,121328,0,0,0,1,0,1,1,1,0,1.2,0.3,2.5,0.29,1,1,1,0.67
1,34,0.35,1,0,1,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,0.85,57161,0,0,1,1,0,0,1,1,0,4.29,0.35,2.21,0.52,1,1,1,1.71
1,47,0.06,0,1,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,14.53,49023,0,0,0,1,0,0,1,1,0,2.04,0.76,2.21,0.14,1,1,1,0.75
1,34,0.35,1,0,1,0,16,0,1,0,0,0,0,1,0,1,0,0,0,1,0.88,36831,0,1,1,1,0,1,1,1,1,4.18,0.34,2.21,0.45,1,1,1,1.71
1,31,0.03,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,15392,0,0,0,1,0,0,1,1,0,1.75,0.53,1.84,0.34,1,0,1,0.95
1,32,0.03,0,1,0,0,53,0,0,0,0,0,1,0,1,0,0,1,0,0,18.52,212008,0,0,0,1,0,1,1,1,0,1.31,0.31,2.1,0.22,1,1,1,0.67
1,26,0.08,0,0,1,0,34,0,1,1,0,0,0,0,0,0,0,0,0,0,1.13,26948,0,1,1,1,0,0,1,1,0,2.66,0.63,3.02,0.15,0,1,1,1.22
1,41,0.05,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,27.73,22815,0,0,0,1,0,0,1,1,0,1.17,0.42,2.74,0.07,0,1,1,0.9
1,38,0.05,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,44022,0,0,0,1,0,0,1,1,0,2.71,0.99,2.35,0.19,1,1,1,1.59
1,34,0.35,1,0,1,0,37,0,0,1,0,0,0,1,0,0,0,0,0,1,0.97,101405,0,0,1,1,0,1,1,1,0,4.26,0.32,2.64,0.54,1,1,1,1.79
1,44,0.07,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,13577,0,0,0,1,0,0,1,1,0,2.09,0.56,3.23,0.26,0,1,1,1.21
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.77,63896,0,0,1,1,0,0,1,1,0,4.13,0.37,1.34,0.39,1,1,1,1.46
1,34,0.35,1,0,1,0,33,0,0,1,0,0,0,1,0,0,0,0,0,1,0.77,48625,0,0,1,1,0,0,1,1,0,4.28,0.35,2.14,0.5,1,1,1,1.71
1,38,0.03,0,0,1,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1,15.17,114297,0,1,1,1,0,1,1,1,0,4.55,0.27,2.77,0.47,1,1,1,2.15
1,38,0.03,0,0,1,0,60,0,1,1,0,0,0,1,0,0,0,0,0,2,15.42,106230,0,1,1,1,0,1,1,1,0,4.66,0.25,2.48,0.33,1,1,1,2.17
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.72,60716,0,0,1,1,0,0,1,1,0,4.13,0.37,1.35,0.4,1,1,1,1.48
1,34,0.35,1,0,1,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17,61036,0,0,1,1,0,0,1,1,0,4.48,0.29,1.97,0.23,1,1,1,1.81
1,39,0.05,0,1,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,12.07,53224,0,0,0,1,0,0,1,1,0,2.18,0.75,2.2,0.11,1,1,1,0.8
1,32,0.03,0,1,0,0,48,0,0,0,0,0,1,1,1,0,0,2,1,1,19.82,118741,0,0,0,1,0,1,1,1,0,1.27,0.31,2.23,0.3,1,1,1,0.71
1,38,0.03,0,0,1,0,16,0,1,1,0,0,0,1,0,0,0,0,0,1,15.17,114383,0,1,1,1,0,1,1,1,0,4.73,0.25,2.47,0.32,1,1,1,2.23
1,34,0.35,1,0,1,0,28,0,0,1,0,0,0,1,0,0,0,0,0,1,0.22,45103,0,0,1,1,0,0,1,1,0,4.7,0.32,1.7,0.24,1,1,1,1.87
1,44,0.07,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42,68209,0,1,0,1,0,0,1,1,0,2.5,0.32,3.24,0.33,1,1,1,1.47
1,34,0.35,1,0,1,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0.58,83478,0,0,1,1,0,1,1,1,0,4.55,0.28,2.03,0.24,1,1,1,1.85
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.7,62446,0,0,1,1,0,0,1,1,0,4.14,0.37,1.34,0.39,1,1,1,1.47
1,34,0.35,1,0,1,0,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0.47,105421,0,0,1,1,0,0,1,1,0,4.48,0.27,2.03,0.22,1,1,1,1.96
1,19,0.05,0,0,1,0,45,0,0,1,0,0,0,0,1,0,0,2,0,0,20.35,39823,0,0,1,1,0,0,1,1,0,1.52,0.42,2.19,0.25,0,1,1,0.85
1,38,0.03,0,0,1,0,53,0,1,1,0,0,0,1,0,0,0,0,0,1,1.27,105600,0,1,1,1,0,1,1,1,0,4.68,0.25,2.49,0.33,1,1,1,2.18
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.77,58380,0,0,1,1,0,0,1,1,0,4.07,0.37,1.35,0.4,1,1,1,1.46
1,41,0.02,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,10364,0,0,0,1,0,0,1,1,0,4.5,0.7,1.15,0.14,0,1,1,2.3
1,26,0.08,0,0,1,0,36,0,1,0,0,0,0,1,0,0,0,0,0,1,1.35,29397,0,1,1,1,0,0,1,1,0,2.62,0.56,2.73,0.15,0,1,1,1.33
1,32,0.03,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,1,0,0,8.78,198297,0,0,0,1,0,1,1,1,0,1.25,0.31,2.31,0.21,1,1,1,0.63
1,34,0.35,1,0,1,0,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0.77,88777,0,0,1,1,0,0,1,1,0,4.52,0.29,2.0,0.22,1,1,1,1.8
1,39,0.05,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,66757,0,0,0,1,0,0,1,1,0,4.96,0.69,2.97,0.12,1,1,1,2.01
1,39,0.05,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22.48,22001,0,0,0,1,0,0,1,1,0,2.11,0.4,3.37,0.45,1,1,1,1.39
1,31,0.03,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,15406,0,0,0,1,0,0,1,1,0,1.75,0.53,1.78,0.34,1,0,1,0.95
1,19,0.05,0,0,1,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,11.15,43298,0,0,1,1,0,0,1,1,0,1.65,0.25,3.7,0.14,0,0,1,0.74
1,33,0.12,0,1,0,0,29,0,0,0,0,0,0,0,1,0,0,1,0,0,21.8,26924,0,0,0,1,0,0,1,1,0,3.46,0.68,2.69,0.36,1,1,1,1.42
1,34,0.35,1,0,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0.52,65450,0,0,1,1,0,0,1,1,0,4.63,0.28,2.03,0.23,1,1,1,1.91
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.68,63978,0,0,1,1,0,0,1,1,0,4.13,0.37,1.34,0.39,1,1,1,1.46
1,44,0.07,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,27155,0,0,0,1,0,0,1,1,0,2.33,0.43,2.39,0.08,1,1,1,0.98
1,39,0.05,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1.13,64572,0,0,0,1,0,0,1,1,0,2.1,0.68,2.06,0.1,1,1,1,0.77
1,39,0.05,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,3,0,0,5.75,26108,0,0,0,1,0,0,1,1,0,2.26,0.38,3.44,0.39,1,1,1,1.45
1,29,0.03,0,1,0,0,86,0,0,0,0,0,0,1,1,0,0,1,0,1,2.55,34652,0,0,0,1,0,0,1,1,0,2.4,0.26,2.27,0.4,1,1,0,1.51
1,32,0.03,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18,198315,0,0,0,1,0,1,1,1,0,1.25,0.32,2.44,0.21,1,1,1,0.63
1,41,0.05,0,1,0,0,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0.02,10979,0,0,1,1,0,1,1,1,0,2.99,0.52,2.17,0.16,0,1,1,2.66
1,29,0.03,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,38895,0,0,0,1,0,0,1,1,0,1.82,0.62,2.83,0.36,1,1,1,0.76
1,29,0.03,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92,22965,0,0,0,1,0,0,1,1,0,2.38,0.23,2.14,0.43,1,1,0,1.56
1,38,0.03,0,0,1,0,53,0,1,1,0,0,0,1,0,0,0,0,0,2,0.72,109614,0,1,1,1,0,1,1,1,0,4.7,0.25,2.51,0.34,1,1,1,2.17
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.52,60383,0,0,1,1,0,0,1,1,0,4.12,0.37,1.34,0.4,1,1,1,1.47
1,32,0.03,0,1,0,0,51,0,0,0,0,0,1,0,1,0,0,1,0,0,23.97,112201,0,0,0,1,0,0,1,1,0,1.19,0.32,2.17,0.3,1,1,1,0.66
1,34,0.35,1,0,1,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,0.55,55117,0,0,1,1,0,0,1,1,0,4.59,0.3,1.84,0.27,1,1,1,1.83
1,35,0.03,0,1,0,0,24,0,0,0,0,0,0,1,1,0,0,1,0,1,13.95,12688,0,0,0,1,0,0,1,1,0,1.77,0.49,2.29,0.22,0,1,1,1.21
1,19,0.05,0,0,1,0,45,0,0,1,0,0,0,0,1,0,0,2,0,0,21.15,40451,0,0,1,1,0,0,1,1,0,1.49,0.41,2.28,0.24,0,1,1,0.83
1,34,0.35,1,0,1,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0.57,65459,0,0,1,1,0,0,1,1,0,4.63,0.27,2.03,0.23,1,1,1,1.91
1,29,0.03,1,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,4.65,32283,0,1,0,1,0,0,1,1,0,1.8,0.61,2.45,0.47,1,1,1,1.11
1,44,0.07,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,25362,0,0,0,1,0,0,1,1,0,2.38,0.41,2.45,0.08,1,1,1,0.94
1,40,0.03,0,1,0,0,29,0,0,1,0,0,0,1,0,0,0,0,0,1,20.12,11255,0,1,1,1,0,0,1,1,0,1.92,0.44,1.47,0.22,0,1,1,1.39
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.72,64018,0,0,1,1,0,0,1,1,0,4.12,0.37,1.34,0.39,1,1,1,1.46
1,32,0.03,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,205311,0,0,0,1,0,1,1,1,0,1.29,0.31,2.46,0.22,1,1,1,0.66
1,26,0.08,0,0,1,0,55,0,1,1,0,0,0,1,0,0,0,0,0,1,1.45,30269,0,1,1,1,0,1,1,1,0,2.39,0.66,2.91,0.18,0,1,1,1.18
1,34,0.35,1,0,1,0,48,0,1,1,0,0,0,1,0,1,0,0,0,1,0.37,72432,0,1,1,1,0,1,1,1,1,4.66,0.28,2.0,0.22,1,1,1,1.9
1,38,0.03,0,0,1,0,33,0,1,1,0,0,0,1,0,0,0,0,0,1,14.83,100515,0,1,1,1,0,1,1,1,0,4.65,0.26,2.49,0.33,1,1,1,2.13
1,34,0.35,1,0,1,0,22,0,1,1,0,0,0,1,0,1,0,0,0,1,1.0,59806,0,1,1,1,0,0,1,1,1,4.55,0.29,1.85,0.2,1,1,1,1.86
1,29,0.03,1,1,0,0,27,0,0,0,0,0,0,1,1,0,0,1,0,1,13.58,27830,0,0,0,1,0,0,1,1,0,1.94,0.69,2.51,0.56,1,1,1,1.24
1,38,0.03,0,0,1,0,54,0,1,1,0,0,0,1,0,0,0,0,0,2,14.05,100537,0,1,1,1,0,1,1,1,0,4.65,0.26,2.49,0.33,1,1,1,2.13
1,50,0.06,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,19.82,84056,0,0,0,1,0,1,1,1,0,3.73,0.8,1.78,0.33,0,1,1,1.73
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.52,58369,0,0,1,1,0,0,1,1,0,4.07,0.37,1.36,0.4,1,1,1,1.46
1,33,0.12,0,1,0,0,41,0,0,0,0,0,0,0,1,0,0,1,0,0,15.5,32733,0,0,0,1,0,0,1,1,0,3.29,0.62,2.19,0.23,1,1,1,1.41
1,35,0.03,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97,50976,0,0,0,1,0,0,1,1,0,1.34,0.36,2.61,0.05,0,1,1,0.75
1,29,0.03,1,1,0,0,61,0,1,0,0,0,0,1,0,0,0,0,0,1,12.2,42882,0,1,0,1,1,0,1,1,0,1.72,0.57,2.53,0.4,1,1,1,1.04
1,32,0.03,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,218730,0,0,0,1,0,0,1,1,0,1.19,0.3,2.21,0.2,1,1,1,0.6
1,37,0.03,0,1,0,0,39,0,0,0,0,0,0,0,1,0,0,1,0,0,25.73,7044,0,0,0,1,0,0,1,1,0,2.64,1.14,1.66,0.01,0,1,1,1.56
1,47,0.06,0,1,0,0,42,0,1,0,0,0,0,0,0,0,0,0,1,0,7.68,52252,0,0,0,1,1,0,1,1,0,2.04,0.74,2.13,0.13,1,1,1,0.75
1,31,0.03,0,1,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,7.85,27333,0,0,0,1,1,0,1,1,0,3.64,0.5,2.83,0.77,1,1,1,1.62
1,34,0.35,1,0,1,0,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0.55,87148,0,0,1,1,0,1,1,1,0,4.39,0.25,2.26,0.26,1,1,1,1.98
1,37,0.03,0,1,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,13.32,5541,0,0,1,1,0,0,1,1,0,2.67,1.03,1.62,0.02,0,1,1,1.48
1,32,0.03,0,1,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,13.3,217174,0,0,0,1,0,0,1,1,0,1.2,0.3,2.14,0.2,1,1,1,0.6
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.73,62470,0,0,1,1,0,0,1,1,0,4.14,0.36,1.34,0.39,1,1,1,1.47
1,38,0.03,0,0,1,0,34,0,1,1,0,0,0,1,0,0,0,0,0,1,15.22,104212,0,1,1,1,0,1,1,1,0,4.68,0.25,2.51,0.33,1,1,1,2.15
1,44,0.07,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,24823,0,0,0,1,0,0,1,1,0,2.51,0.75,2.28,0.23,1,1,1,1.1
1,34,0.35,1,0,1,0,30,0,0,1,0,0,0,1,0,0,0,0,0,1,1.03,77313,0,0,1,1,0,1,1,1,0,4.31,0.29,2.22,0.26,1,1,1,1.83
1,38,0.03,0,0,1,0,43,0,1,1,0,0,0,1,0,0,0,0,0,2,15.27,104221,0,1,1,1,0,1,1,1,0,4.68,0.25,2.51,0.34,1,1,1,2.15
1,37,0.11,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,30866,0,1,1,1,1,0,1,1,0,0.88,0.82,0.87,0.57,0,1,0,0.83
1,33,0.12,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,26.87,38163,0,0,0,1,0,0,1,1,0,1.95,0.46,3.29,0.32,1,1,0,1.03
1,31,0.03,0,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,5.17,16626,0,0,0,1,0,0,1,1,0,2.68,0.84,2.04,0.75,0,1,1,1.62
1,44,0.11,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,6480,0,0,0,1,0,0,1,1,0,1.91,0.49,1.14,0.17,1,1,1,1.22
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.55,60689,0,0,1,1,0,0,1,1,0,4.14,0.37,1.34,0.4,1,1,1,1.48
1,39,0.15,0,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,5,0,20.65,17039,0,0,0,1,0,0,1,1,0,2.93,1.67,1.68,0.05,0,1,0,3.12
1,39,0.05,0,1,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,2,6.92,29648,0,1,1,1,1,0,1,1,0,0.79,0.77,0.85,0.6,0,1,0,0.8
1,35,0.17,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,21.52,38517,0,0,0,1,0,0,1,1,0,2.59,1.02,1.57,0.44,1,1,1,1.04
1,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,6.47,124568,0,0,0,1,0,0,1,1,0,1.17,0.31,2.39,0.28,1,1,1,0.65
1,34,0.35,1,0,1,0,33,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3,48086,0,0,1,1,0,0,1,1,0,4.73,0.34,1.47,0.17,1,1,1,1.76
1,47,0.06,0,1,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,1,7.25,52341,0,0,0,1,1,0,1,1,0,2.03,0.74,2.12,0.13,1,1,1,0.74
1,34,0.35,1,0,1,0,30,0,1,0,0,0,0,1,0,1,0,0,0,1,0.35,22065,0,1,1,1,0,0,1,1,1,3.75,0.34,1.74,0.25,1,1,1,1.6
1,31,0.03,0,1,0,0,35,0,0,0,0,0,0,1,1,0,0,1,0,1,29.27,43843,0,0,0,1,0,0,1,1,0,3.38,0.73,1.76,0.6,1,1,1,1.95
1,55,0.05,0,1,0,0,51,0,1,1,0,0,0,0,1,0,0,1,0,0,20.75,34319,0,0,1,1,0,0,1,1,0,0.71,0.82,1.92,0.49,0,1,0,1.32
1,34,0.35,1,0,1,0,23,0,1,1,0,0,0,1,0,1,0,0,0,1,0.1,30890,0,1,1,1,0,0,1,1,1,4.33,0.35,1.59,0.2,1,1,1,1.65
1,31,0.03,0,1,0,0,27,0,0,0,0,0,0,0,1,0,0,1,0,0,27.2,33304,0,0,0,1,0,0,1,1,0,2.79,0.71,2.04,0.84,1,1,1,1.74
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.57,63955,0,0,1,1,0,0,1,1,0,4.13,0.37,1.34,0.39,1,1,1,1.46
1,32,0.03,0,1,0,0,52,0,0,0,0,0,0,1,0,0,0,0,0,1,15.67,211224,0,0,0,1,0,0,1,1,0,1.23,0.31,2.36,0.21,1,1,1,0.62
1,44,0.07,0,1,0,0,38,0,0,0,0,0,0,0,1,0,0,2,0,0,11.65,29904,0,0,0,1,0,0,1,1,0,2.74,0.78,2.06,0.25,1,1,1,1.2
1,31,0.03,0,1,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,1,24.67,47001,0,0,0,1,0,0,1,1,0,3.01,0.68,1.81,0.68,1,1,1,1.81
1,38,0.03,0,0,1,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,14.63,102511,0,1,1,1,0,1,1,1,0,4.66,0.25,2.52,0.33,1,1,1,2.15
1,26,0.08,0,0,1,0,45,0,1,1,0,0,0,1,0,0,0,0,0,2,1.15,41909,0,1,1,1,0,1,1,1,0,2.22,0.71,3.03,0.14,0,1,1,1.04
1,34,0.35,1,0,1,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1.35,54078,0,0,1,1,0,1,1,1,0,4.65,0.31,1.71,0.19,1,1,1,1.82
1,31,0.03,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,24.45,39931,0,0,0,1,0,0,1,1,0,2.77,0.7,1.96,0.74,1,1,1,1.74
